taxon_id,scientific_name,family,kingdom,temp_min_c,temp_max_c,rainfall_min_mm_year,rainfall_max_mm_year,ph_min,ph_max,uses,growth_form_uri,plant_form_uri,soil_depth,soil_texture_uri,source
2965,Albizia lucida,Leguminosae,Archaeplastida,20,34,2000,2400,5.5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2966,Albizia odoratissima,Leguminosae,Archaeplastida,24,37,1000,1500,5.5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2967,Albizia pullenii,Leguminosae,Archaeplastida,24,30,2500,3000,5.5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2968,Albizia toona,Leguminosae,Archaeplastida,22,32,1000,1750,5.5,6.5,ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2972,Alchemilla vulgaris,Rosaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
2979,Alkanna tinctoria,Boraginaceae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
2984,Alliaria petiolata,Cruciferae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
2992,Allium cepa x A. fistulosum,Alliaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980072,FAO ECOCROP-derived DwC-A measurement data
2994,Allium chinense,Alliaceae,Archaeplastida,15,26,1500,2500,5.5,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,,FAO ECOCROP-derived DwC-A measurement data
3010,Allium ursinum,Alliaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3020,Alnus acuminata,Betulaceae,Archaeplastida,15,28,1500,2500,5.5,6.5,erosion control | soil improvers,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3021,Alnus glutinosa,Betulaceae,Archaeplastida,,,,,,,revegetation | soil improvers,,http://purl.obolibrary.org/obo/FLOPO_0900033,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3023,Alnus japonica,Betulaceae,Archaeplastida,18,32,1500,2000,5,6.5,erosion control | ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3024,Alnus nepalensis,Betulaceae,Archaeplastida,15,28,1000,2000,5.5,7,erosion control | fuelwood,,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3025,Alnus rubra,Betulaceae,Archaeplastida,17,32,1000,2000,5.5,7,fuelwood | ornamental/turf | windbreak,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3031,Aloe arborescens,Asphodelaceae,Archaeplastida,18,26,400,1500,5,6.5,living fence | ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3032,Aloe barbadensis,Asphodelaceae,Archaeplastida,19,27,1900,3000,6.5,7.5,ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3036,Aloe ferox,Asphodelaceae,Archaeplastida,18,26,500,600,6.5,7,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3039,Aloe perryi,Asphodelaceae,Archaeplastida,22,27,400,700,6.5,7,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3044,Alopecurus arundinaceus,Gramineae,Archaeplastida,9,18,500,800,6,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3045,Alopecurus geniculatus,,Archaeplastida,10,15,600,1000,4.5,7,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,,FAO ECOCROP-derived DwC-A measurement data
3046,Alopecurus pratensis,Gramineae,Archaeplastida,9,22,600,1000,5,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3048,Aloysia triphylla,Verbenaceae,Archaeplastida,18,28,600,1800,5.5,7,ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900034,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3052,Alpinia galanga,Zingiberaceae,Archaeplastida,27,32,2500,3000,5.5,6.5,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3054,Alpinia officinarum,Zingiberaceae,Archaeplastida,19,27,1500,3000,4.5,5.5,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3066,Althaea officinalis,Malvaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3067,Altingia excelsa,Hamamelidaceae,Archaeplastida,20,32,2000,3000,5,6,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3069,Alysicarpus rugosus,,Archaeplastida,22,30,900,1400,6,7,manure/fertilizer,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,,FAO ECOCROP-derived DwC-A measurement data
3070,Alysicarpus vaginalis,Leguminosae,Archaeplastida,22,30,1000,2000,5.5,6.5,soil improvers,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,,FAO ECOCROP-derived DwC-A measurement data
3086,Amaranthus hybridus,Amaranthaceae,Archaeplastida,12,30,400,600,6.5,7.5,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
3090,Amaranthus hypochondriacus,Amaranthaceae,Archaeplastida,19,23,1000,1600,6,7,non-wood fuel,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
3116,Aronia alnifolia,Cycadopsida,Archaeplastida,15,20,650,1100,5.5,7,living fence | ornamental/turf,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3127,Ammandra natalia,Palmae,Archaeplastida,21,26,2500,4500,5.5,6.5,agroforestry,,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3131,Ammophila arenaria,Gramineae,Archaeplastida,9,20,700,900,5,6,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3132,Ammophila breviligulata,Gramineae,Archaeplastida,9,18,800,1000,5,6,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3187,Anagallis arvensis,Primulaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
3202,Andropogon gayanus,Gramineae,Archaeplastida,22,28,750,1400,4.5,6.5,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3203,Andropogon gerardii var. gerardii,Gramineae,Archaeplastida,10,20,700,1200,5.5,6.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3204,Andropogon hallii,Gramineae,Archaeplastida,10,20,700,900,6,7,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3217,Anemone nemorosa,Ranunculaceae,Archaeplastida,,,,,,,mammals,,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3218,Angelica archangelica,Umbelliferae,Archaeplastida,5,19,700,1100,5.5,6.5,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,,FAO ECOCROP-derived DwC-A measurement data
3220,Angelica sylvestris,Umbelliferae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900037,,,FAO ECOCROP-derived DwC-A measurement data
3221,Angophora costata,Myrtaceae,Archaeplastida,18,28,800,1000,5.5,6.5,ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3222,Angophora floribunda,Myrtaceae,Archaeplastida,18,30,650,850,5.5,6.5,fuelwood | shade & shelter,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3230,Anisoptera scaphula,Dipterocarpaceae,Archaeplastida,20,33,2000,3000,5,6,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3236,Annona atemoya,Annonaceae,Archaeplastida,24,28,2000,3000,5.5,6.5,bacteria,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3241,Annona montana,Annonaceae,Archaeplastida,16,26,900,1700,5.5,7,fuelwood | insects | molluscs | ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3242,Annona scleroderma,Annonaceae,Archaeplastida,23,26,3500,4500,5.5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3243,Annona senegalensis,Annonaceae,Archaeplastida,17,30,700,2500,5.5,7,insects,http://eol.org/schema/terms/singleStem,https://www.wikidata.org/entity/Q757163,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3245,Anogeissus acuminata,Combretaceae,Archaeplastida,22,32,1500,2500,5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3246,Anogeissus latifolia,Combretaceae,Archaeplastida,22,33,800,1400,5.5,6.5,agroforestry | fuelwood | non-vertebrate livestock,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3248,Anogeissus pendula,Combretaceae,Archaeplastida,25,35,500,800,6,7,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3254,Anthemis nobilis,Compositae,Archaeplastida,15,26,600,1000,6,7,ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3256,Anthephora pubescens,,Archaeplastida,16,28,350,600,5.8,7.2,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,50,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3259,Anthocephalus macrophyllus,,Archaeplastida,20,32,2500,4000,5.5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3260,Anthocleista nobilis,Gentianaceae,Archaeplastida,22,30,1100,2000,5.5,6.5,mammals,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3263,Anthoxanthum odoratum,Gramineae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
3265,Anthriscus cerefolium,Umbelliferae,Archaeplastida,7,21,600,1100,6,7,lipids/oil & fats,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
3270,Anthyllis vulneraria,Leguminosae,Archaeplastida,14,20,600,900,6.5,7.5,ornamental/turf,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3286,Apios americana,Leguminosae,Archaeplastida,10,20,1000,1200,5,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900035,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3289,Apium graveolens var. rapaceum,Umbelliferae,Archaeplastida,15,25,1000,1200,6,6.8,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900037,150,,FAO ECOCROP-derived DwC-A measurement data
3302,Aquilaria malaccensis,Thymelaeaceae,Archaeplastida,18,24,,,6.5,7.5,,,http://purl.obolibrary.org/obo/FLOPO_0900033,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3304,Aquilegia vulgaris,Ranunculaceae,Archaeplastida,,,,,6.5,8,mammals | ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3308,Arachis glabrata,Leguminosae,Archaeplastida,20,28,1000,2000,5,6,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3309,Arachis monticola,Leguminosae,Archaeplastida,,,,,,,,,,,,FAO ECOCROP-derived DwC-A measurement data
3310,Arachis pintoi,Leguminosae,Archaeplastida,22,28,1500,2000,5.4,6,ornamental/turf,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3318,Araucaria angustifolia,Araucariaceae,Archaeplastida,18,23,1500,2000,5.5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3320,Araucaria bidwillii,Araucariaceae,Archaeplastida,18,28,1200,1700,5,6.5,ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3321,Araucaria hunsteinii,Araucariaceae,Archaeplastida,24,32,2000,3000,5.5,6.5,ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3325,Arbutus unedo,Ericaceae,Archaeplastida,,,,,,,,,http://purl.obolibrary.org/obo/FLOPO_0900034,,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3327,Archidendron jiringa,Leguminosae,Archaeplastida,20,30,2000,3000,5.5,6.5,fuelwood,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3329,Archontophoenix cunningham,Palmae,Archaeplastida,20,28,1100,1400,5.5,6.5,ornamental/turf,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3330,Arctium lappa,Compositae,Archaeplastida,,,,,6.5,8,,,http://purl.obolibrary.org/obo/FLOPO_0900037,150,http://purl.obolibrary.org/obo/FLOPO_0980072,FAO ECOCROP-derived DwC-A measurement data
3348,Arenga pinnata,Palmae,Archaeplastida,22,28,3000,3500,6,7,mammals | non-vertebrate livestock,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3351,Argania sideroxylon,Sapotaceae,Archaeplastida,20,30,200,300,6.5,7.5,charcoal | lipids/oil & fats | windbreak,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3356,Argyrodendron actinophyllum,Sterculiaceae,Archaeplastida,18,28,1100,1400,5,6.5,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3357,Argyrodendron peralatum,Sterculiaceae,Archaeplastida,20,30,2000,3000,5,6,,http://eol.org/schema/terms/singleStem,http://purl.obolibrary.org/obo/FLOPO_0900033,deep (>>150 cm),http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3369,Aristida adscensionis,Gramineae,Archaeplastida,18,28,300,400,7,8,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
3370,Aristida ciliata,Gramineae,Archaeplastida,20,26,250,400,7,8,erosion control,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,,FAO ECOCROP-derived DwC-A measurement data
3372,Aristida lanata,Gramineae,Archaeplastida,20,26,250,400,7,8,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980071,FAO ECOCROP-derived DwC-A measurement data
3373,Aristida latifolia,Gramineae,Archaeplastida,22,30,400,500,7,7.5,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
3374,Aristida obtusa,Gramineae,Archaeplastida,20,26,200,300,7,8,,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,,FAO ECOCROP-derived DwC-A measurement data
3376,Aristida pennata,Gramineae,Archaeplastida,20,26,250,400,7,8,erosion control | pioneer,http://eol.org/schema/terms/multipleStems,http://purl.obolibrary.org/obo/FLOPO_0900036,150,http://purl.obolibrary.org/obo/FLOPO_0980073,FAO ECOCROP-derived DwC-A measurement data
